user_id,day,Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Target,Calorie_Deficit,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리
97,6,45,1.75,83.58,27.2914285714286,Overweight,Male,80.0,4,36,1,저지방 고단백,27.291428571428572,26.122448979591837,1709.55,6838.2,6338.2,500.0,등,어시스트 친 업,등,19,106.39999999999999,버티컬 트랙션,등,19,110.2,중량 풀 업,등,19,123.5,스위밍 (필라테스),등,19,76.0,76,416.1,크로플_생크림 애플잼 크로플,269.34,245.1,10.77,18.85,1230.88,피자_치즈크러스트 피자 (L),375.27,175.74,146.05,96.22,2154.03,비스킷/쿠키/크래커_약과 쿠키,204.24,160.25,9.44,25.14,923.16,머핀_휘낭시에 약과,322.78,232.69,22.53,82.57,1846.31,6154.380000000001
97,7,45,1.75,83.58,27.2914285714286,Overweight,Male,80.0,4,36,1,저지방 고단백,27.291428571428572,26.122448979591837,1709.55,6838.2,6338.2,500.0,등,아처 풀 업,등,19,127.3,폼롤러 랫,등,19,66.5,짐볼 백 익스텐션,등,19,72.2,랫 풀다운,등,19,104.5,76,370.5,스무디_쿠키 프라페,1183.53,1230.88,18.11,53.85,1230.88,머핀_휘낭시에 소시지,322.94,180.23,37.56,127.66,2154.03,비스킷/쿠키/크래커_약과 쿠키,204.24,160.25,9.44,25.14,923.16,크로플_생크림 애플잼 크로플,404.01,367.65,16.16,28.28,1846.31,6154.380000000001
98,1,45,1.68,140.0,49.6031746031746,Obese Class 3,Female,61.9,1,3124,0,저지방 고단백,49.60317460317461,21.93168934240363,2064.0,2064.0,1564.0,500.0,가슴,핸드 릴리즈 푸쉬업,가슴,30,162.0,디클라인 덤벨 벤치 프레스,가슴,30,168.0,케틀벨 푸쉬업,가슴,30,168.0,덤벨 플라이,가슴,30,168.0,120,666.0,피자_골드스테이크 피자 (L),104.07,36.94,22.08,15.03,371.52,피자_치즈바이트 피자 (L),118.43,66.99,35.29,26.82,650.16,피자_치즈 피자 슈퍼시드 화이버 엣지 오리지널 (L),92.57,26.22,13.22,5.51,278.64,허니브레드_갈릭 버터 브레드,152.68,81.12,15.91,19.08,557.28,1857.6
98,2,45,1.68,140.0,49.6031746031746,Obese Class 3,Female,61.9,1,3124,0,저지방 고단백,49.60317460317461,21.93168934240363,2064.0,2064.0,1564.0,500.0,,웜업 스텝 밀,유산소,30,204.0,싸이클,유산소,30,240.0,트레드밀 러닝,유산소,30,300.0,뎁스 점프,하체,30,192.0,120,936.0,피자_페퍼로니 피자,121.02,45.53,19.59,12.1,371.52,피자_아메리칸 미트볼 피자,133.5,74.04,35.94,23.11,650.16,오징어채볶음,101.32,30.16,22.33,7.67,278.64,츄러스_아몬드초코 링츄,137.26,78.24,12.5,16.47,557.28,1857.6
98,3,45,1.68,140.0,49.6031746031746,Obese Class 3,Female,61.9,1,3124,0,저지방 고단백,49.60317460317461,21.93168934240363,2064.0,2064.0,1564.0,500.0,등,백 펙 스트레칭,등,30,90.0,백 익스텐션 머신,등,30,126.0,케이블 슈러그,등,30,168.0,시티드 로우,등,30,180.0,120,564.0,잔멸치볶음,112.58,30.88,39.37,10.1,371.52,피자_고르곤졸라 피자 (L),183.14,100.27,40.68,41.17,650.16,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),93.19,25.28,14.0,5.57,278.64,피자_아메리칸 미트볼 피자,114.43,63.46,30.8,19.81,557.28,1857.6
98,4,45,1.68,140.0,49.6031746031746,Obese Class 3,Female,61.9,1,3124,0,저지방 고단백,49.60317460317461,21.93168934240363,2064.0,2064.0,1564.0,500.0,가슴,로테이셔널 푸쉬업 니 탭,가슴,30,168.0,오버헤드 가슴 스트레칭,가슴,30,105.0,풀오버 머신 (가슴 집중),가슴,30,165.0,밴드 크로스오버,가슴,30,162.0,120,600.0,잔멸치볶음,112.58,30.88,39.37,10.1,371.52,소보로빵,164.18,98.87,14.81,21.75,650.16,피자_페퍼로니 피자 슈퍼시드 화이버 엣지 오리지널 (M),83.68,22.16,13.2,6.74,278.64,츄러스_크리미 인절미 링츄,151.43,83.93,12.58,19.52,557.28,1857.6
98,5,45,1.68,140.0,49.6031746031746,Obese Class 3,Female,61.9,1,3124,0,저지방 고단백,49.60317460317461,21.93168934240363,2064.0,2064.0,1564.0,500.0,,잭 스텝,유산소,30,210.0,트레드밀 러닝,유산소,30,300.0,스텝박스 마운틴 클라이머,유산소,30,255.0,훌라후프,유산소,30,195.0,120,960.0,콩조림(콩자반),132.21,46.05,23.76,10.22,371.52,츄러스_흑임자 링츄,157.04,98.2,10.93,22.8,650.16,피자_치즈 피자 슈퍼시드 화이버 엣지 오리지널 (L),92.57,26.22,13.22,5.51,278.64,도넛_추억의생도나스,129.9,71.62,23.32,28.31,557.28,1857.6
98,6,45,1.68,140.0,49.6031746031746,Obese Class 3,Female,61.9,1,3124,0,저지방 고단백,49.60317460317461,21.93168934240363,2064.0,2064.0,1564.0,500.0,,쇼트트랙,스포츠,30,210.0,잭 스텝,유산소,30,210.0,썰매,스포츠,30,180.0,댄스,스포츠,30,165.0,120,765.0,오징어채볶음,135.1,40.22,29.78,10.23,371.52,번_딸기번,153.34,95.24,12.91,24.21,650.16,잔멸치볶음,84.44,23.16,29.53,7.57,278.64,도넛_추억의생도나스,129.9,71.62,23.32,28.31,557.28,1857.6
98,7,45,1.68,140.0,49.6031746031746,Obese Class 3,Female,61.9,1,3124,0,저지방 고단백,49.60317460317461,21.93168934240363,2064.0,2064.0,1564.0,500.0,어깨,패러럴 그립 펙 덱 리어 델트,어깨,30,165.0,시티드 케이블 프론트 프레스,어깨,30,165.0,덤벨 프론트 레이즈,어깨,30,159.0,백핸드 레이즈,어깨,30,159.0,120,648.0,콩조림(콩자반),132.21,46.05,23.76,10.22,371.52,피자_치즈크러스트 피자 (L),113.27,53.04,44.08,29.04,650.16,오징어채볶음,101.32,30.16,22.33,7.67,278.64,피자_아메리칸 미트볼 피자,114.43,63.46,30.8,19.81,557.28,1857.6
99,1,45,1.84,68.0,20.0850661625709,Normal Weight,Male,94.0,3,520,1,벌크업,20.085066162570886,27.764650283553873,1610.0,4830.0,4330.0,500.0,하체,카프 익스텐션 머신,하체,30,168.0,원 레그 킥 (필라테스),하체,30,99.0,원 레그 케틀벨 데드리프트,하체,30,204.0,바벨 힙 쓰러스트,하체,30,204.0,120,675.0,비스킷/쿠키/크래커_현미누룽지칩,239.7,209.33,19.18,5.59,966.0,피자_치즈크러스트 피자 (L),294.51,137.92,114.62,75.51,1690.5,크로플_생크림 애플잼 크로플,158.53,144.27,6.34,11.1,724.5,비스킷/쿠키/크래커_약과 쿠키,320.58,251.52,14.81,39.46,1449.0,4830.0
99,2,45,1.84,68.0,20.0850661625709,Normal Weight,Male,94.0,3,520,1,벌크업,20.085066162570886,27.764650283553873,1610.0,4830.0,4330.0,500.0,어깨,추천 어깨 운동,어깨,30,168.0,덤벨 슈러그,어깨,30,162.0,슬레드 풀,어깨,30,180.0,바벨 푸쉬 저크,어깨,30,186.0,120,696.0,도넛_미니찹쌀 도넛 (3개입),244.56,177.01,11.64,23.28,966.0,스무디_쿠키 프라페,1625.48,1690.5,24.87,73.96,1690.5,산자,197.95,162.66,4.57,6.12,724.5,비스킷/쿠키/크래커_현미누룽지칩,359.55,314.0,28.76,8.38,1449.0,4830.0
99,3,45,1.84,68.0,20.0850661625709,Normal Weight,Male,94.0,3,520,1,벌크업,20.085066162570886,27.764650283553873,1610.0,4830.0,4330.0,500.0,가슴,스탠딩 케이블 플라이,가슴,30,165.0,와이드 푸쉬업,가슴,30,162.0,밴드 벤치 프레스,가슴,30,162.0,원암 케이블 체스트 프레스,가슴,30,168.0,120,657.0,도넛_미니찹쌀 도넛 (3개입),244.56,177.01,11.64,23.28,966.0,크로플_생크림 애플잼 크로플,369.91,336.62,14.8,25.89,1690.5,약과,181.58,154.14,7.63,8.62,724.5,비스킷/쿠키/크래커_그릭요거트그래놀라바,337.76,241.26,19.29,43.44,1449.0,4830.0
99,4,45,1.84,68.0,20.0850661625709,Normal Weight,Male,94.0,3,520,1,벌크업,20.085066162570886,27.764650283553873,1610.0,4830.0,4330.0,500.0,,데드 벅,코어,30,165.0,플랭크 잭,코어,30,162.0,크로스 바디 크런치,코어,30,162.0,웜업 스텝 머신,유산소,30,195.0,120,684.0,도넛_미니찹쌀 도넛 (4개입),245.8,177.32,12.29,22.83,966.0,피자_치즈바이트 피자 (L),307.92,174.19,91.76,69.74,1690.5,크로플_생크림 애플잼 크로플,158.53,144.27,6.34,11.1,724.5,스무디_쿠키 프라페,1393.27,1449.0,21.32,63.39,1449.0,4830.0
99,5,45,1.84,68.0,20.0850661625709,Normal Weight,Male,94.0,3,520,1,벌크업,20.085066162570886,27.764650283553873,1610.0,4830.0,4330.0,500.0,가슴,덤벨 풀오버,가슴,30,165.0,스미스 머신 벤치 프레스,가슴,30,168.0,스탠딩 얼터네이트 체스트 플라이,가슴,30,162.0,TRX 체스트 프레스 투 롤 아웃,가슴,30,171.0,120,666.0,도넛_미니찹쌀 도넛 (4개입),245.8,177.32,12.29,22.83,966.0,비스킷/쿠키/크래커_현미누룽지칩,419.48,366.33,33.56,9.77,1690.5,스무디_쿠키 프라페,696.63,724.5,10.66,31.7,724.5,츄러스_오리지널 링츄,318.46,222.92,29.11,49.14,1449.0,4830.0
99,6,45,1.84,68.0,20.0850661625709,Normal Weight,Male,94.0,3,520,1,벌크업,20.085066162570886,27.764650283553873,1610.0,4830.0,4330.0,500.0,하체,케이블 루마니안 데드리프트,하체,30,198.0,헥스 바 스쿼트,하체,30,207.0,시티드 카프레이즈 머신,하체,30,159.0,힙 익스텐션 (케이블),하체,30,180.0,120,744.0,약과,242.11,205.52,10.17,11.5,966.0,비스킷/쿠키/크래커_약과 쿠키,374.0,293.44,17.28,46.04,1690.5,도넛_미니찹쌀 도넛 (4개입),184.35,132.99,9.22,17.13,724.5,산자,395.9,325.31,9.15,12.23,1449.0,4830.0
99,7,45,1.84,68.0,20.0850661625709,Normal Weight,Male,94.0,3,520,1,벌크업,20.085066162570886,27.764650283553873,1610.0,4830.0,4330.0,500.0,가슴,스탠딩 플라이,가슴,30,162.0,로우 밴드 크로스오버,가슴,30,162.0,디클라인 덤벨 플라이,가슴,30,168.0,숄더 탭 푸쉬업,가슴,30,165.0,120,657.0,산자,263.93,216.87,6.1,8.16,966.0,크로플_생크림 애플잼 크로플,369.91,336.62,14.8,25.89,1690.5,도넛_미니찹쌀 도넛,181.12,129.38,10.34,16.55,724.5,피자_치즈바이트 피자 (L),263.93,149.31,78.65,59.78,1449.0,4830.0
100,1,45,1.72,78.3,26.467009194159,Overweight,Male,50.7,1,1104,0,저지방 고단백,26.467009194159008,17.137641968631694,1638.0,1638.0,1138.0,500.0,,웜업 싸이클,유산소,30,180.0,런지 점프,하체,30,189.0,제자리 뛰기,유산소,30,210.0,점프 스쿼트,하체,30,189.0,120,768.0,오징어채무침,114.28,32.47,26.97,6.32,294.84,피자_아메리칸 미트볼 피자,105.95,58.76,28.52,18.34,515.97,북어조림,121.5,20.83,25.31,4.05,221.13,피자_복성로 불고기 피자,113.11,47.1,22.97,18.1,442.26,1474.2
100,2,45,1.72,78.3,26.467009194159,Overweight,Male,50.7,1,1104,0,저지방 고단백,26.467009194159008,17.137641968631694,1638.0,1638.0,1138.0,500.0,하체,짐볼 스플릿 스쿼트,하체,30,210.0,힙 익스텐션 머신,하체,30,180.0,원 레그 데드리프트,하체,30,204.0,폼롤러 라잉 콰드러셉스,하체,30,96.0,120,690.0,오징어채무침,114.28,32.47,26.97,6.32,294.84,피자_치즈바이트 피자 (L),93.98,53.17,28.01,21.29,515.97,피자_슈퍼슈프림 피자 슈퍼시드 화이버 엣지 오리지널 (M),82.2,18.18,11.2,5.73,221.13,피자_복성로 불고기 피자,113.11,47.1,22.97,18.1,442.26,1474.2
100,3,45,1.72,78.3,26.467009194159,Overweight,Male,50.7,1,1104,0,저지방 고단백,26.467009194159008,17.137641968631694,1638.0,1638.0,1138.0,500.0,가슴,인클라인 스미스 머신 벤치 프레스,가슴,30,171.0,랩 어라운드 가슴 스트레칭,가슴,30,102.0,추천 가슴 운동,가슴,30,165.0,원 암 푸쉬업,가슴,30,174.0,120,612.0,오징어채무침,114.28,32.47,26.97,6.32,294.84,피자_치즈 피자 오리지널 (M),164.85,71.89,38.23,26.18,515.97,피자_슈퍼슈프림 피자 슈퍼시드 화이버 엣지 오리지널 (M),82.2,18.18,11.2,5.73,221.13,피자_깐쇼새우 피자,145.0,61.76,20.14,12.76,442.26,1474.2
100,4,45,1.72,78.3,26.467009194159,Overweight,Male,50.7,1,1104,0,저지방 고단백,26.467009194159008,17.137641968631694,1638.0,1638.0,1138.0,500.0,하체,박스 케틀벨 스쿼트,하체,30,201.0,시시 스쿼트 머신,하체,30,201.0,스모 스쿼트 플로어 터치,하체,30,186.0,스태거드 데드리프트,하체,30,195.0,120,783.0,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),98.61,26.75,14.81,5.9,294.84,피자_고르곤졸라 피자 (L),145.34,79.58,32.28,32.67,515.97,오징어채볶음,80.41,23.94,17.72,6.09,221.13,잔멸치볶음,134.02,36.76,46.87,12.02,442.26,1474.2
100,5,45,1.72,78.3,26.467009194159,Overweight,Male,50.7,1,1104,0,저지방 고단백,26.467009194159008,17.137641968631694,1638.0,1638.0,1138.0,500.0,어깨,원 암 덤벨 숄더프레스,어깨,30,168.0,물구나무 푸쉬업,어깨,30,180.0,케이블 레터럴 레이즈,어깨,30,159.0,파이크 푸쉬업,어깨,30,180.0,120,687.0,잔멸치볶음_풋고추,115.17,19.51,32.52,9.58,294.84,식빵_카야넛 쌀식빵,154.95,76.7,15.8,16.27,515.97,오징어채무침,85.71,24.35,20.23,4.74,221.13,피자_치즈크러스트 피자 (L),77.05,36.08,29.99,19.76,442.26,1474.2
100,6,45,1.72,78.3,26.467009194159,Overweight,Male,50.7,1,1104,0,저지방 고단백,26.467009194159008,17.137641968631694,1638.0,1638.0,1138.0,500.0,등,언더핸드 스미스 머신 바벨 로우,등,30,189.0,원 암 와이드 풀다운 머신,등,30,177.0,덤벨 로우,등,30,180.0,핸드 릴리즈 푸시업,등,30,144.0,120,690.0,오징어채조림,122.85,31.15,28.89,6.02,294.84,피자_고르곤졸라 피자 (L),145.34,79.58,32.28,32.67,515.97,오징어채볶음,80.41,23.94,17.72,6.09,221.13,피자_골드베이컨 피자 (L),117.0,52.64,20.07,16.85,442.26,1474.2
100,7,45,1.72,78.3,26.467009194159,Overweight,Male,50.7,1,1104,0,저지방 고단백,26.467009194159008,17.137641968631694,1638.0,1638.0,1138.0,500.0,어깨,버티컬 플라이 머신,어깨,30,168.0,라잉 리어 레터럴 레이즈,어깨,30,162.0,플랭크 레터럴 레이즈,어깨,30,165.0,TRX 델토이드 플라이,어깨,30,171.0,120,666.0,오징어채무침,114.28,32.47,26.97,6.32,294.84,피자_치즈크러스트 피자 (L),89.89,42.1,34.99,23.05,515.97,김무침,85.38,16.5,18.07,9.16,221.13,피자_치즈 피자 (L),139.51,61.0,19.56,13.34,442.26,1474.2
101,1,45,1.53,37.0,15.8058866248024,Underweight,Female,68.1,4,311,1,벌크업,15.805886624802426,29.091375112136355,940.25,3761.0,3261.0,500.0,어깨,슬레드 풀,어깨,30,180.0,바벨 업라이트 로우,어깨,30,168.0,덤벨 레터럴 레이즈,어깨,30,165.0,시티드 오버헤드 프레스,어깨,30,180.0,120,693.0,산자,226.07,185.76,5.22,6.99,827.42,비스킷/쿠키/크래커_현미누룽지칩,359.3,313.78,28.74,8.37,1447.98,다식_송화,168.17,124.4,13.96,7.53,620.57,약과,311.06,264.06,13.06,14.78,1241.13,4137.1
101,2,45,1.53,37.0,15.8058866248024,Underweight,Female,68.1,4,311,1,벌크업,15.805886624802426,29.091375112136355,940.25,3761.0,3261.0,500.0,등,클로즈 그립 티 바 로우,등,30,192.0,바를 이용한 등 스트레칭,등,30,102.0,플랭크 암 리프트,등,30,120.0,바벨 로우,등,30,195.0,120,609.0,비스킷/쿠키/크래커_약과 쿠키,183.06,143.63,8.46,22.53,827.42,피자_치즈크러스트 피자 (L),252.26,118.13,98.18,64.68,1447.98,도넛_미니찹쌀 도넛 (5개입),157.5,113.4,8.1,14.4,620.57,유과,292.72,217.29,8.23,37.56,1241.13,4137.1
101,3,45,1.53,37.0,15.8058866248024,Underweight,Female,68.1,4,311,1,벌크업,15.805886624802426,29.091375112136355,940.25,3761.0,3261.0,500.0,,케이블 행잉 레그 레이즈,코어,30,171.0,플로어 인버티드 숄더프레스,어깨,30,174.0,케이블 굿모닝 익스텐션,하체,30,189.0,레그 컬,하체,30,165.0,120,699.0,도넛_미니찹쌀 도넛 (5개입),210.01,151.2,10.79,19.19,827.42,츄러스_오리지널 링츄,318.24,222.77,29.09,49.1,1447.98,산자,169.55,139.32,3.92,5.24,620.57,유과,292.72,217.29,8.23,37.56,1241.13,4137.1
101,4,45,1.53,37.0,15.8058866248024,Underweight,Female,68.1,4,311,1,벌크업,15.805886624802426,29.091375112136355,940.25,3761.0,3261.0,500.0,가슴,비하인드 암 가슴 스트레칭,가슴,30,105.0,크리스 크로스 암 리프트,가슴,30,105.0,해머 스트렝스 레터럴 레이즈,가슴,30,162.0,닐링 숄더탭 푸쉬업,가슴,30,141.0,120,513.0,비스킷/쿠키/크래커_현미누룽지칩,205.32,179.3,16.43,4.78,827.42,크로플_생크림 애플잼 크로플,316.85,288.33,12.67,22.18,1447.98,도넛_미니찹쌀 도넛 (3개입),157.11,113.71,7.48,14.96,620.57,산자,339.11,278.64,7.83,10.48,1241.13,4137.1
101,5,45,1.53,37.0,15.8058866248024,Underweight,Female,68.1,4,311,1,벌크업,15.805886624802426,29.091375112136355,940.25,3761.0,3261.0,500.0,하체,케틀벨 런지,하체,30,180.0,밴드 리버스 하이퍼,하체,30,102.0,씨시 스쿼트,하체,30,195.0,원 레그 케틀벨 데드리프트,하체,30,204.0,120,681.0,도넛_미니찹쌀 도넛 (4개입),210.54,151.88,10.53,19.56,827.42,피자_치즈크러스트 피자 (L),252.26,118.13,98.18,64.68,1447.98,도넛_미니찹쌀 도넛 (5개입),157.5,113.4,8.1,14.4,620.57,유과,292.72,217.29,8.23,37.56,1241.13,4137.1
101,6,45,1.53,37.0,15.8058866248024,Underweight,Female,68.1,4,311,1,벌크업,15.805886624802426,29.091375112136355,940.25,3761.0,3261.0,500.0,하체,힙 어브덕션,하체,30,168.0,박스 케틀벨 스쿼트,하체,30,201.0,스쿼트 클린,하체,30,216.0,힙 브릿지,하체,30,174.0,120,759.0,도넛_미니찹쌀 도넛,206.86,147.76,11.81,18.91,827.42,크로플_생크림 애플잼 크로플,316.85,288.33,12.67,22.18,1447.98,도넛_미니찹쌀 도넛 (4개입),157.9,113.91,7.9,14.67,620.57,비스킷/쿠키/크래커_현미누룽지칩,307.97,268.95,24.64,7.18,1241.13,4137.1
101,7,45,1.53,37.0,15.8058866248024,Underweight,Female,68.1,4,311,1,벌크업,15.805886624802426,29.091375112136355,940.25,3761.0,3261.0,500.0,,시티드 레그 프레스,하체,30,177.0,로테이팅 푸쉬업,가슴,30,171.0,와이드 그립 시티드 케이블 로우,등,30,183.0,런지 레그 리프트,유산소,30,270.0,120,801.0,비스킷/쿠키/크래커_약과 쿠키,183.06,143.63,8.46,22.53,827.42,크로플_생크림 애플잼 크로플,316.85,288.33,12.67,22.18,1447.98,도넛_미니찹쌀 도넛 (5개입),157.5,113.4,8.1,14.4,620.57,유과,292.72,217.29,8.23,37.56,1241.13,4137.1
102,1,45,1.78,90.7,28.6264360560535,Overweight,Male,64.1,2,798,0,저지방 고단백,28.626436056053528,20.231031435424818,1799.5,3599.0,3099.0,500.0,어깨,원 암 펙 덱 리어 델트,어깨,30,159.0,케틀벨 숄더 프레스,어깨,30,168.0,버티컬 플라이 머신,어깨,30,168.0,인클라인 덤벨 리어 레터럴 레이즈,어깨,30,165.0,120,660.0,소보로빵,163.59,98.51,14.76,21.68,647.82,머핀_휘낭시에 로투스,211.9,142.91,14.79,54.2,1133.68,식빵_카야넛 쌀식빵,145.91,72.22,14.88,15.32,485.86,비스킷/쿠키/크래커_약과 쿠키,214.98,168.68,9.93,26.46,971.73,3239.09
102,2,45,1.78,90.7,28.6264360560535,Overweight,Male,64.1,2,798,0,저지방 고단백,28.626436056053528,20.231031435424818,1799.5,3599.0,3099.0,500.0,,댄스,스포츠,30,165.0,에어 바이크,유산소,30,270.0,터치다운,유산소,30,234.0,뎁스 점프,하체,30,192.0,120,861.0,번_딸기번,152.79,94.9,12.86,24.13,647.82,크로플_생크림 애플잼 크로플,248.07,225.74,9.92,17.36,1133.68,피자_치즈크러스트 피자 (L),84.65,39.64,32.94,21.7,485.86,피자_아메리칸 미트볼 피자,199.53,110.66,53.71,34.54,971.73,3239.09
102,3,45,1.78,90.7,28.6264360560535,Overweight,Male,64.1,2,798,0,저지방 고단백,28.626436056053528,20.231031435424818,1799.5,3599.0,3099.0,500.0,,Apple 건강,스포츠,30,105.0,점프 덤벨 스쿼트,하체,30,189.0,뎁스 점프,하체,30,192.0,경보,유산소,30,165.0,120,651.0,피자_치즈크러스트 피자 (L),112.86,52.85,43.93,28.94,647.82,피자_고르곤졸라 피자 (L),319.35,174.84,70.93,71.79,1133.68,치즈빵_치즈 푸가스,149.96,69.43,16.8,15.6,485.86,피자_아메리칸 미트볼 피자,199.53,110.66,53.71,34.54,971.73,3239.09
102,4,45,1.78,90.7,28.6264360560535,Overweight,Male,64.1,2,798,0,저지방 고단백,28.626436056053528,20.231031435424818,1799.5,3599.0,3099.0,500.0,하체,덤벨 스모 스쿼트,하체,30,186.0,스미스 머신 와이드 스쿼트,하체,30,210.0,중량 보수볼 스쿼트,하체,30,207.0,박스 점프 오버,하체,30,195.0,120,798.0,피자_치즈바이트 피자 (L),118.0,66.75,35.16,26.73,647.82,피자_아메리칸 미트볼 피자,232.79,129.11,62.67,40.3,1133.68,카스텔라,145.03,69.6,14.55,16.64,485.86,피자_치즈크러스트 피자 (L),169.29,79.28,65.89,43.41,971.73,3239.09
102,5,45,1.78,90.7,28.6264360560535,Overweight,Male,64.1,2,798,0,저지방 고단백,28.626436056053528,20.231031435424818,1799.5,3599.0,3099.0,500.0,등,덤벨 T 레이즈,등,30,102.0,암 풀다운,등,30,165.0,Y 레이즈,등,30,108.0,클로즈 그립 풀 업,등,30,174.0,120,549.0,츄러스_오리지널 링츄,142.38,99.66,13.01,21.97,647.82,스무디_쿠키 프라페,1090.08,1133.68,16.68,49.6,1133.68,피자_골드베이컨 피자 (L),128.54,57.83,22.04,18.51,485.86,피자_고르곤졸라 피자 (L),273.73,149.87,60.79,61.53,971.73,3239.09
102,6,45,1.78,90.7,28.6264360560535,Overweight,Male,64.1,2,798,0,저지방 고단백,28.626436056053528,20.231031435424818,1799.5,3599.0,3099.0,500.0,가슴,푸쉬업,가슴,30,150.0,핸드 릴리즈 푸쉬업,가슴,30,162.0,디클라인 스미스 머신 벤치 프레스,가슴,30,171.0,플레이트 로드 플라이 머신,가슴,30,165.0,120,648.0,피자_고르곤졸라 피자 (L),182.48,99.91,40.53,41.02,647.82,피자_치즈크러스트 피자 (L),197.51,92.49,76.87,50.64,1133.68,피자_골드베이컨 피자 (L),128.54,57.83,22.04,18.51,485.86,스무디_쿠키 프라페,934.36,971.73,14.3,42.51,971.73,3239.09
102,7,45,1.78,90.7,28.6264360560535,Overweight,Male,64.1,2,798,0,저지방 고단백,28.626436056053528,20.231031435424818,1799.5,3599.0,3099.0,500.0,가슴,스미스 머신 벤치 프레스,가슴,30,168.0,체스트 프레스 머신,가슴,30,171.0,로테이팅 푸쉬업,가슴,30,171.0,바벨 풀오버,가슴,30,171.0,120,681.0,번_딸기번,152.79,94.9,12.86,24.13,647.82,피자_아메리칸 미트볼 피자,232.79,129.11,62.67,40.3,1133.68,피자_치즈 피자 오리지널 (M),155.23,67.7,36.0,24.65,485.86,스무디_쿠키 프라페,934.36,971.73,14.3,42.51,971.73,3239.09
103,1,45,1.8,116.0,35.8024691358025,Obese Class 2,Male,59.1,1,2276,1,저지방 고단백,35.80246913580247,18.24074074074074,2065.0,2065.0,1565.0,500.0,,줄넘기 2단 뛰기,유산소,30,300.0,Google 피트니스,스포츠,30,105.0,박스 점프,하체,30,189.0,점핑 잭,유산소,30,225.0,120,819.0,피자_치즈피자,134.19,47.77,21.07,10.6,371.7,소보로빵,164.26,98.92,14.82,21.76,650.47,피자_페퍼로니 피자 슈퍼시드 화이버 엣지 오리지널 (M),83.72,22.17,13.21,6.74,278.77,피자_고르곤졸라 피자 (L),157.06,85.99,34.88,35.31,557.55,1858.49
103,2,45,1.8,116.0,35.8024691358025,Obese Class 2,Male,59.1,1,2276,1,저지방 고단백,35.80246913580247,18.24074074074074,2065.0,2065.0,1565.0,500.0,하체,점프 덤벨 스쿼트,하체,30,189.0,퍼즈 스쿼트,하체,30,198.0,레그 컬,하체,30,165.0,버터플라이 고관절 스트레칭,하체,30,90.0,120,642.0,피자_페퍼로니 피자,121.07,45.55,19.6,12.11,371.7,번_딸기번,153.41,95.29,12.92,24.22,650.47,피자_치즈 피자 슈퍼시드 화이버 엣지 오리지널 (L),92.62,26.23,13.23,5.51,278.78,번_로띠번,151.1,81.11,14.31,19.08,557.55,1858.5
103,3,45,1.8,116.0,35.8024691358025,Obese Class 2,Male,59.1,1,2276,1,저지방 고단백,35.80246913580247,18.24074074074074,2065.0,2065.0,1565.0,500.0,,피클볼,스포츠,30,165.0,야외 싸이클,스포츠,30,180.0,슬로우 버피,유산소,30,240.0,베이직 토 터치,유산소,30,195.0,120,780.0,잔멸치볶음,112.64,30.9,39.39,10.1,371.7,매작과,157.5,104.12,11.83,20.71,650.47,피자_불고기 피자 (L),110.62,28.87,16.36,7.16,278.77,츄러스_크리미 인절미 링츄,151.51,83.97,12.59,19.53,557.55,1858.49
103,4,45,1.8,116.0,35.8024691358025,Obese Class 2,Male,59.1,1,2276,1,저지방 고단백,35.80246913580247,18.24074074074074,2065.0,2065.0,1565.0,500.0,하체,백 런지,하체,30,192.0,힙 글루트 머신,하체,30,195.0,힙 쓰러스트,하체,30,201.0,글루트 킥 백 앤 사이드 킥,하체,30,165.0,120,753.0,잔멸치볶음,112.64,30.9,39.39,10.1,371.7,소보로빵,164.26,98.92,14.82,21.76,650.47,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),93.24,25.29,14.0,5.58,278.77,피자_고르곤졸라 피자 (L),157.06,85.99,34.88,35.31,557.55,1858.49
